epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,22429.9,0.41023,0.24596,0.86438,0.98078,0.97689,0.99128,0.94255,0.38005,0.19767,0.82038,0.0026344,0.0026344,0.0026344
374,22490.4,0.40809,0.24848,0.86142,0.98053,0.977,0.99124,0.94238,0.38008,0.19811,0.82034,0.0026146,0.0026146,0.0026146
375,22550.7,0.40813,0.24517,0.8644,0.98004,0.97764,0.99125,0.94241,0.38011,0.19808,0.8204,0.0025948,0.0025948,0.0025948
376,22611,0.40606,0.24601,0.86397,0.98132,0.97594,0.99127,0.94247,0.38018,0.19823,0.82045,0.002575,0.002575,0.002575
377,22671,0.40695,0.24473,0.86313,0.98129,0.97616,0.99125,0.94249,0.38019,0.19825,0.82058,0.0025552,0.0025552,0.0025552
378,22730.7,0.40847,0.24787,0.86292,0.98042,0.97721,0.99125,0.94206,0.38024,0.19847,0.82058,0.0025354,0.0025354,0.0025354
379,22791.1,0.40582,0.24239,0.86128,0.97999,0.9776,0.9912,0.94239,0.38034,0.19865,0.82054,0.0025156,0.0025156,0.0025156
380,22850.9,0.40681,0.24264,0.86502,0.97893,0.97805,0.99119,0.94212,0.38022,0.19871,0.82051,0.0024958,0.0024958,0.0024958
381,22910.4,0.4037,0.2416,0.86238,0.97939,0.9784,0.99119,0.94239,0.38018,0.19876,0.82055,0.002476,0.002476,0.002476
382,22970.4,0.40348,0.24114,0.86118,0.98024,0.97807,0.99117,0.94236,0.38023,0.19892,0.82045,0.0024562,0.0024562,0.0024562
383,23030.5,0.40413,0.2415,0.86127,0.98023,0.97806,0.99118,0.94264,0.38013,0.19884,0.82034,0.0024364,0.0024364,0.0024364
384,23090.8,0.40618,0.24442,0.86163,0.97964,0.97834,0.99117,0.94259,0.38023,0.19855,0.82023,0.0024166,0.0024166,0.0024166
385,23150.6,0.40218,0.24261,0.85974,0.97928,0.97831,0.99117,0.9426,0.38031,0.19861,0.82018,0.0023968,0.0023968,0.0023968
386,23210.4,0.40409,0.24251,0.86427,0.97929,0.97846,0.99111,0.94289,0.38029,0.19854,0.82013,0.002377,0.002377,0.002377
387,23270.4,0.40396,0.24004,0.86186,0.9793,0.97842,0.99112,0.94251,0.38025,0.19835,0.82005,0.0023572,0.0023572,0.0023572
388,23329.8,0.40076,0.24052,0.86095,0.97918,0.97844,0.9911,0.94283,0.38023,0.19844,0.82,0.0023374,0.0023374,0.0023374
389,23390.5,0.40167,0.23954,0.86153,0.9791,0.97822,0.99111,0.94265,0.38027,0.19872,0.81995,0.0023176,0.0023176,0.0023176
390,23450.9,0.40082,0.24066,0.85864,0.97912,0.97811,0.99109,0.94264,0.38027,0.19864,0.82003,0.0022978,0.0022978,0.0022978
391,23511.2,0.4011,0.23976,0.86263,0.97933,0.97796,0.99111,0.94252,0.38027,0.19861,0.8201,0.002278,0.002278,0.002278
392,23571.3,0.40055,0.24026,0.8617,0.97948,0.97782,0.99111,0.94254,0.38017,0.19859,0.81998,0.0022582,0.0022582,0.0022582
393,23631.9,0.39841,0.23937,0.8605,0.97939,0.97786,0.99113,0.94263,0.38008,0.19841,0.82001,0.0022384,0.0022384,0.0022384
394,23691.4,0.40069,0.23907,0.86191,0.97949,0.97797,0.99115,0.94284,0.38009,0.19852,0.81998,0.0022186,0.0022186,0.0022186
395,23751.3,0.39817,0.23646,0.86216,0.9795,0.97797,0.99112,0.94276,0.37985,0.1983,0.81998,0.0021988,0.0021988,0.0021988
396,23810.7,0.39732,0.23708,0.86047,0.9775,0.97976,0.99109,0.94276,0.37982,0.19826,0.81995,0.002179,0.002179,0.002179
397,23870.2,0.39746,0.23728,0.86027,0.97684,0.98108,0.99109,0.94262,0.37967,0.19824,0.81987,0.0021592,0.0021592,0.0021592
398,23929.7,0.40047,0.23838,0.86298,0.97707,0.98085,0.99109,0.94277,0.37949,0.19818,0.81985,0.0021394,0.0021394,0.0021394
399,23989.1,0.39653,0.23787,0.86239,0.97686,0.98087,0.99108,0.94265,0.37933,0.19823,0.81981,0.0021196,0.0021196,0.0021196
400,24048.5,0.39464,0.23598,0.86223,0.97659,0.98097,0.99106,0.94257,0.37944,0.19825,0.81985,0.0020998,0.0020998,0.0020998
401,24108.9,0.39491,0.23545,0.86235,0.97625,0.98123,0.99105,0.94268,0.37932,0.19825,0.81987,0.00208,0.00208,0.00208
402,24168.7,0.39505,0.23613,0.86134,0.97597,0.9817,0.99098,0.94251,0.37926,0.19817,0.82004,0.0020602,0.0020602,0.0020602
403,24228.3,0.39489,0.23549,0.86265,0.97575,0.982,0.99099,0.94265,0.37915,0.19828,0.82009,0.0020404,0.0020404,0.0020404
404,24287.9,0.39475,0.23609,0.86059,0.97559,0.98255,0.99099,0.94267,0.37924,0.19801,0.82016,0.0020206,0.0020206,0.0020206
405,24347.7,0.394,0.23439,0.85951,0.97572,0.98246,0.99097,0.94273,0.37919,0.19776,0.82013,0.0020008,0.0020008,0.0020008
406,24408,0.39662,0.23416,0.86,0.97587,0.98222,0.99093,0.94278,0.37925,0.19784,0.82012,0.001981,0.001981,0.001981
407,24467.4,0.39304,0.23558,0.85789,0.97581,0.98257,0.9909,0.94254,0.37923,0.19774,0.82009,0.0019612,0.0019612,0.0019612
408,24526.6,0.39296,0.23382,0.85767,0.97567,0.98263,0.99088,0.94268,0.37946,0.19774,0.82025,0.0019414,0.0019414,0.0019414
409,24586.2,0.39029,0.23144,0.85611,0.97558,0.98259,0.9909,0.94264,0.37942,0.19783,0.82024,0.0019216,0.0019216,0.0019216
410,24645.6,0.39318,0.23403,0.85843,0.97538,0.98249,0.99092,0.94242,0.37916,0.19756,0.82001,0.0019018,0.0019018,0.0019018
411,24704.4,0.39144,0.23278,0.86075,0.9755,0.98248,0.99096,0.94271,0.37901,0.19789,0.82002,0.001882,0.001882,0.001882
412,24763.3,0.38769,0.22985,0.85846,0.9759,0.98189,0.99094,0.94276,0.37907,0.19773,0.82032,0.0018622,0.0018622,0.0018622
413,24822.2,0.38911,0.2322,0.86015,0.97591,0.98145,0.99094,0.94287,0.37913,0.19739,0.82046,0.0018424,0.0018424,0.0018424
414,24882,0.39087,0.23148,0.86016,0.97594,0.98149,0.99091,0.94288,0.37908,0.19755,0.82056,0.0018226,0.0018226,0.0018226
415,24941.3,0.38899,0.23012,0.85875,0.97559,0.98122,0.99088,0.94284,0.37907,0.1976,0.8207,0.0018028,0.0018028,0.0018028
416,25000.8,0.38947,0.23152,0.85552,0.97551,0.9813,0.99083,0.94271,0.37904,0.19759,0.82072,0.001783,0.001783,0.001783
417,25060.2,0.38751,0.22893,0.85788,0.97648,0.98084,0.99084,0.94276,0.37906,0.19779,0.82079,0.0017632,0.0017632,0.0017632
418,25119.8,0.38785,0.22818,0.85634,0.97658,0.98059,0.99078,0.94262,0.37898,0.19831,0.82084,0.0017434,0.0017434,0.0017434
419,25179.1,0.38614,0.22877,0.85696,0.97568,0.98174,0.9908,0.94276,0.37904,0.19844,0.82081,0.0017236,0.0017236,0.0017236
420,25238.5,0.3849,0.22726,0.85582,0.97579,0.98185,0.9908,0.94264,0.37904,0.19846,0.82084,0.0017038,0.0017038,0.0017038
421,25297.4,0.38292,0.22725,0.85627,0.9758,0.9816,0.99074,0.94253,0.37914,0.19826,0.82095,0.001684,0.001684,0.001684
422,25356.9,0.38739,0.22917,0.85921,0.97563,0.98159,0.9907,0.94237,0.37912,0.19817,0.82103,0.0016642,0.0016642,0.0016642
423,25416.2,0.38747,0.23008,0.85675,0.97562,0.9817,0.99071,0.9428,0.37934,0.19838,0.82103,0.0016444,0.0016444,0.0016444
424,25475.6,0.38275,0.22715,0.85708,0.97562,0.98165,0.99064,0.94251,0.37939,0.19855,0.82119,0.0016246,0.0016246,0.0016246
425,25535.5,0.38408,0.22725,0.8566,0.97562,0.98164,0.99064,0.94268,0.37939,0.19855,0.82126,0.0016048,0.0016048,0.0016048
426,25595,0.38267,0.22377,0.8545,0.97574,0.98153,0.99061,0.94273,0.37932,0.19862,0.8212,0.001585,0.001585,0.001585
427,25653.9,0.38097,0.22611,0.85594,0.97598,0.98146,0.99062,0.94248,0.37922,0.19835,0.82123,0.0015652,0.0015652,0.0015652
428,25713.3,0.38382,0.22508,0.85606,0.97592,0.98132,0.99062,0.94256,0.3792,0.19811,0.82128,0.0015454,0.0015454,0.0015454
429,25772.6,0.38171,0.22469,0.85585,0.97581,0.98138,0.99066,0.94269,0.37918,0.19818,0.82132,0.0015256,0.0015256,0.0015256
430,25832,0.37704,0.22279,0.85381,0.97599,0.98132,0.99066,0.94264,0.37923,0.19826,0.82141,0.0015058,0.0015058,0.0015058
431,25891.2,0.3789,0.22355,0.85267,0.97591,0.98129,0.9907,0.94259,0.37917,0.19831,0.82138,0.001486,0.001486,0.001486
432,25950.7,0.38065,0.22532,0.85431,0.97589,0.98123,0.99068,0.94265,0.37931,0.19852,0.82144,0.0014662,0.0014662,0.0014662
433,26010.1,0.37701,0.22059,0.85085,0.97643,0.981,0.99065,0.94261,0.37926,0.19832,0.82143,0.0014464,0.0014464,0.0014464
434,26069.9,0.3784,0.22352,0.85403,0.97648,0.98097,0.99064,0.94265,0.37927,0.19852,0.82145,0.0014266,0.0014266,0.0014266
435,26128.8,0.38132,0.22449,0.85523,0.97655,0.98098,0.99064,0.9428,0.37923,0.19841,0.82137,0.0014068,0.0014068,0.0014068
436,26188.3,0.37657,0.22078,0.85411,0.97656,0.98098,0.99061,0.94265,0.37944,0.19842,0.82144,0.001387,0.001387,0.001387
437,26247.3,0.37465,0.21999,0.85276,0.9768,0.98097,0.99062,0.94263,0.37948,0.19855,0.82143,0.0013672,0.0013672,0.0013672
438,26306.7,0.3735,0.21928,0.85435,0.9768,0.98096,0.99058,0.94263,0.37936,0.19862,0.82141,0.0013474,0.0013474,0.0013474
439,26366,0.37548,0.22152,0.85454,0.97673,0.98096,0.99051,0.94276,0.37942,0.19872,0.82151,0.0013276,0.0013276,0.0013276
440,26425.6,0.37532,0.2189,0.85433,0.97688,0.98064,0.9905,0.94268,0.37927,0.1988,0.82155,0.0013078,0.0013078,0.0013078
441,26484.9,0.37431,0.22118,0.85239,0.97704,0.98046,0.99049,0.94251,0.37921,0.19854,0.82154,0.001288,0.001288,0.001288
442,26544,0.37264,0.21867,0.85131,0.97711,0.9804,0.99047,0.94289,0.37921,0.19856,0.82164,0.0012682,0.0012682,0.0012682
443,26603.3,0.37451,0.21939,0.85529,0.97714,0.98034,0.99045,0.94268,0.37926,0.19852,0.82173,0.0012484,0.0012484,0.0012484
444,26662.7,0.37101,0.21691,0.85093,0.9773,0.98011,0.99049,0.94263,0.37936,0.19851,0.82176,0.0012286,0.0012286,0.0012286
445,26722.5,0.37269,0.21646,0.85065,0.97811,0.98006,0.99051,0.94271,0.37928,0.1989,0.8217,0.0012088,0.0012088,0.0012088
446,26782,0.37193,0.21649,0.8519,0.97825,0.98013,0.99049,0.94235,0.37929,0.19917,0.82161,0.001189,0.001189,0.001189
447,26841.3,0.36945,0.21607,0.8499,0.97831,0.98004,0.99051,0.94244,0.37923,0.19913,0.82146,0.0011692,0.0011692,0.0011692
448,26901,0.3701,0.21639,0.85064,0.97821,0.97987,0.99051,0.94256,0.37926,0.19923,0.82152,0.0011494,0.0011494,0.0011494
449,26960.3,0.36851,0.21605,0.85045,0.97827,0.97985,0.99048,0.94258,0.37925,0.19906,0.82148,0.0011296,0.0011296,0.0011296
450,27020.3,0.37003,0.21579,0.85278,0.97823,0.97967,0.99043,0.94238,0.37925,0.19942,0.82148,0.0011098,0.0011098,0.0011098
451,27080,0.36872,0.2135,0.85177,0.97834,0.97962,0.9904,0.94235,0.37907,0.19911,0.82143,0.00109,0.00109,0.00109
452,27139.3,0.36893,0.21612,0.85206,0.97819,0.97964,0.99038,0.94216,0.37903,0.19925,0.82139,0.0010702,0.0010702,0.0010702
453,27198.6,0.36582,0.21448,0.8497,0.9782,0.97963,0.99034,0.94238,0.37897,0.19926,0.82141,0.0010504,0.0010504,0.0010504
454,27257.8,0.36611,0.21359,0.8505,0.97847,0.97963,0.9904,0.94254,0.37885,0.1993,0.8214,0.0010306,0.0010306,0.0010306
455,27317.2,0.36467,0.21153,0.84976,0.97865,0.97961,0.99044,0.94248,0.37899,0.19925,0.82131,0.0010108,0.0010108,0.0010108
456,27376.8,0.36656,0.21497,0.85047,0.97878,0.9796,0.99041,0.94262,0.37902,0.1992,0.82125,0.000991,0.000991,0.000991
457,27436.2,0.36297,0.21238,0.8494,0.97907,0.97947,0.9904,0.94273,0.37904,0.19924,0.82116,0.0009712,0.0009712,0.0009712
458,27495.4,0.36275,0.21274,0.84965,0.97923,0.97877,0.9904,0.94261,0.3791,0.19907,0.82122,0.0009514,0.0009514,0.0009514
459,27554.3,0.3647,0.21246,0.85105,0.97903,0.97946,0.99034,0.94257,0.37897,0.19896,0.82129,0.0009316,0.0009316,0.0009316
460,27613.4,0.36201,0.21167,0.85238,0.97963,0.97733,0.99027,0.94246,0.37893,0.19914,0.82131,0.0009118,0.0009118,0.0009118
461,27672.8,0.36119,0.20795,0.85024,0.97958,0.9773,0.99028,0.9425,0.37883,0.19904,0.82132,0.000892,0.000892,0.000892
462,27732.2,0.36462,0.21207,0.85107,0.97947,0.97743,0.9903,0.9424,0.37879,0.1991,0.82132,0.0008722,0.0008722,0.0008722
463,27791.4,0.36121,0.20996,0.8504,0.97941,0.97724,0.99025,0.94234,0.3786,0.19908,0.82129,0.0008524,0.0008524,0.0008524
464,27850.4,0.36091,0.21172,0.84982,0.97941,0.97783,0.99027,0.94244,0.37858,0.19908,0.82139,0.0008326,0.0008326,0.0008326
465,27909.4,0.3585,0.2098,0.84911,0.9794,0.9775,0.9903,0.94245,0.37851,0.19907,0.82152,0.0008128,0.0008128,0.0008128
466,27968.3,0.35858,0.20795,0.84974,0.97945,0.97746,0.99028,0.9425,0.37856,0.19943,0.8216,0.000793,0.000793,0.000793
467,28027.3,0.35921,0.20851,0.84955,0.97897,0.97751,0.99029,0.94234,0.37848,0.19913,0.82157,0.0007732,0.0007732,0.0007732
468,28086.5,0.35643,0.20616,0.84749,0.97896,0.97775,0.99025,0.94202,0.37841,0.19903,0.82164,0.0007534,0.0007534,0.0007534
469,28145.8,0.35719,0.20463,0.8483,0.97945,0.97743,0.99024,0.94208,0.37839,0.19904,0.82176,0.0007336,0.0007336,0.0007336
470,28205,0.35972,0.20764,0.85027,0.97918,0.97757,0.99022,0.942,0.37838,0.19882,0.82182,0.0007138,0.0007138,0.0007138
471,28264.1,0.35556,0.2063,0.84673,0.9789,0.97778,0.99021,0.94208,0.37826,0.19857,0.82173,0.000694,0.000694,0.000694
472,28323.1,0.35357,0.20428,0.84544,0.97897,0.97764,0.99017,0.94182,0.37822,0.19836,0.82168,0.0006742,0.0006742,0.0006742
473,28382,0.35278,0.20315,0.84526,0.97893,0.97766,0.9902,0.94187,0.37817,0.19842,0.82167,0.0006544,0.0006544,0.0006544
474,28441.2,0.35427,0.2033,0.84563,0.97913,0.97742,0.99014,0.9418,0.37807,0.1983,0.82157,0.0006346,0.0006346,0.0006346
475,28500.4,0.3532,0.20485,0.84624,0.97914,0.97762,0.99013,0.94178,0.37793,0.19822,0.82149,0.0006148,0.0006148,0.0006148
476,28559.6,0.35285,0.20334,0.84696,0.98051,0.97675,0.9901,0.94184,0.37795,0.19841,0.82149,0.000595,0.000595,0.000595
477,28618.8,0.35054,0.20155,0.84503,0.97973,0.97721,0.99008,0.94166,0.378,0.19832,0.82149,0.0005752,0.0005752,0.0005752
478,28678,0.35212,0.20299,0.84782,0.97997,0.97708,0.99005,0.94162,0.37796,0.19839,0.82143,0.0005554,0.0005554,0.0005554
479,28737,0.34767,0.20125,0.84687,0.97978,0.9771,0.99002,0.94154,0.37793,0.19878,0.82148,0.0005356,0.0005356,0.0005356
480,28796.3,0.34952,0.20034,0.84449,0.97974,0.9769,0.99003,0.94173,0.37789,0.19846,0.82155,0.0005158,0.0005158,0.0005158
481,28855.3,0.34803,0.20311,0.84608,0.97985,0.977,0.99002,0.94159,0.3779,0.19833,0.82166,0.000496,0.000496,0.000496
482,28914.2,0.34723,0.20018,0.84388,0.98033,0.97653,0.99002,0.94146,0.3779,0.1982,0.82164,0.0004762,0.0004762,0.0004762
483,28973.5,0.34848,0.2005,0.8464,0.98051,0.97638,0.99001,0.94146,0.37781,0.19861,0.82165,0.0004564,0.0004564,0.0004564
484,29033,0.34739,0.20014,0.8442,0.98068,0.97642,0.99002,0.94151,0.37783,0.19815,0.82163,0.0004366,0.0004366,0.0004366
485,29092.3,0.34604,0.19848,0.84455,0.98068,0.97642,0.98999,0.94136,0.37781,0.19816,0.82161,0.0004168,0.0004168,0.0004168
486,29151.9,0.34482,0.19847,0.84368,0.98091,0.97633,0.98997,0.94144,0.37777,0.19788,0.8216,0.000397,0.000397,0.000397
